step,time (s),temp (C),gain
369,Fri Apr 30 12:25:45 2021,29.72912473087905,0
370,Fri Apr 30 12:25:46 2021,29.72912473087905,0
371,Fri Apr 30 12:25:47 2021,29.72912473087905,0
372,Fri Apr 30 12:25:48 2021,29.695251168324752,0.02742962394175196
373,Fri Apr 30 12:25:49 2021,29.72912473087905,0
374,Fri Apr 30 12:25:50 2021,29.72912473087905,0
375,Fri Apr 30 12:25:51 2021,29.72912473087905,0
376,Fri Apr 30 12:25:52 2021,29.695251168324752,0.02742965136914681
377,Fri Apr 30 12:25:54 2021,29.72912473087905,0
378,Fri Apr 30 12:25:55 2021,29.72912473087905,0
379,Fri Apr 30 12:25:56 2021,29.72912473087905,0
380,Fri Apr 30 12:25:57 2021,29.695251168324752,0.02742967879654166
381,Fri Apr 30 12:25:58 2021,29.72912473087905,0
382,Fri Apr 30 12:25:59 2021,29.695251168324752,0.02742970622393651
383,Fri Apr 30 12:26:00 2021,29.72912473087905,0
384,Fri Apr 30 12:26:01 2021,29.695251168324752,0.02742973365133136
385,Fri Apr 30 12:26:02 2021,29.72912473087905,0
386,Fri Apr 30 12:26:03 2021,29.695251168324752,0.027429761078726213
387,Fri Apr 30 12:26:04 2021,29.695251168324752,0.027429788506121062
388,Fri Apr 30 12:26:05 2021,29.695251168324752,0.027429815933515914
389,Fri Apr 30 12:26:07 2021,29.695251168324752,0.02742984336091077
390,Fri Apr 30 12:26:08 2021,29.695251168324752,0.027429870788305617
391,Fri Apr 30 12:26:09 2021,29.695251168324752,0.02742989821570047
392,Fri Apr 30 12:26:10 2021,29.695251168324752,0.027429925643095317
393,Fri Apr 30 12:26:11 2021,29.695251168324752,0.02742995307049017
394,Fri Apr 30 12:26:12 2021,29.661377947859428,0.057915881965266494
395,Fri Apr 30 12:26:13 2021,29.695251168324752,0
396,Fri Apr 30 12:26:14 2021,29.695251168324752,0
397,Fri Apr 30 12:26:15 2021,29.695251168324752,0
398,Fri Apr 30 12:26:16 2021,29.661377947859428,0.03047860386433872
399,Fri Apr 30 12:26:17 2021,29.695251168324752,0
400,Fri Apr 30 12:26:19 2021,29.695251168324752,0
401,Fri Apr 30 12:26:20 2021,29.695251168324752,0
402,Fri Apr 30 12:26:21 2021,29.695251168324752,0
403,Fri Apr 30 12:26:22 2021,29.695251168324752,0
404,Fri Apr 30 12:26:23 2021,29.695251168324752,0
405,Fri Apr 30 12:26:24 2021,29.695251168324752,0
